Specimen_no,Curve_no,Thickness_mm,Width_mm,Extension_mm,Force_N
53.0,1.0,1.0,1.0,0.69,1325.0
53.0,1.0,1.0,1.0,0.691,1328.0
53.0,1.0,1.0,1.0,0.693,1330.0
53.0,1.0,1.0,1.0,0.694,1335.0
53.0,1.0,1.0,1.0,0.695,1338.0
53.0,1.0,1.0,1.0,0.696,1340.0
53.0,1.0,1.0,1.0,0.698,1345.0
53.0,1.0,1.0,1.0,0.699,1348.0
53.0,1.0,1.0,1.0,0.7,1350.0
53.0,1.0,1.0,1.0,0.701,1353.0
53.0,1.0,1.0,1.0,0.703,1355.0
53.0,1.0,1.0,1.0,0.704,1358.0
53.0,1.0,1.0,1.0,0.705,1360.0
53.0,1.0,1.0,1.0,0.706,1363.0
53.0,1.0,1.0,1.0,0.708,1365.0
53.0,1.0,1.0,1.0,0.709,1368.0
53.0,1.0,1.0,1.0,0.71,1370.0
53.0,1.0,1.0,1.0,0.711,1373.0
53.0,1.0,1.0,1.0,0.713,1375.0
53.0,1.0,1.0,1.0,0.714,1380.0
53.0,1.0,1.0,1.0,0.715,1383.0
53.0,1.0,1.0,1.0,0.716,1385.0
53.0,1.0,1.0,1.0,0.718,1390.0
53.0,1.0,1.0,1.0,0.719,1393.0
53.0,1.0,1.0,1.0,0.72,1395.0
53.0,1.0,1.0,1.0,0.721,1398.0
53.0,1.0,1.0,1.0,0.723,1400.0
53.0,1.0,1.0,1.0,0.724,1403.0
53.0,1.0,1.0,1.0,0.725,1405.0
53.0,1.0,1.0,1.0,0.726,1408.0
53.0,1.0,1.0,1.0,0.728,1410.0
53.0,1.0,1.0,1.0,0.729,1413.0
53.0,1.0,1.0,1.0,0.73,1415.0
53.0,1.0,1.0,1.0,0.731,1418.0
53.0,1.0,1.0,1.0,0.733,1420.0
53.0,1.0,1.0,1.0,0.734,1425.0
53.0,1.0,1.0,1.0,0.735,1428.0
53.0,1.0,1.0,1.0,0.736,1430.0
53.0,1.0,1.0,1.0,0.738,1435.0
53.0,1.0,1.0,1.0,0.739,1438.0
53.0,1.0,1.0,1.0,0.74,1440.0
53.0,1.0,1.0,1.0,0.741,1443.0
53.0,1.0,1.0,1.0,0.743,1445.0
53.0,1.0,1.0,1.0,0.744,1448.0
53.0,1.0,1.0,1.0,0.745,1450.0
53.0,1.0,1.0,1.0,0.746,1453.0
53.0,1.0,1.0,1.0,0.748,1455.0
53.0,1.0,1.0,1.0,0.749,1458.0
53.0,1.0,1.0,1.0,0.75,1460.0
53.0,1.0,1.0,1.0,0.751,1463.0
53.0,1.0,1.0,1.0,0.753,1465.0
53.0,1.0,1.0,1.0,0.754,1470.0
53.0,1.0,1.0,1.0,0.755,1473.0
53.0,1.0,1.0,1.0,0.756,1475.0
53.0,1.0,1.0,1.0,0.758,1480.0
53.0,1.0,1.0,1.0,0.759,1483.0
53.0,1.0,1.0,1.0,0.76,1485.0
53.0,1.0,1.0,1.0,0.761,1488.0
53.0,1.0,1.0,1.0,0.763,1490.0
53.0,1.0,1.0,1.0,0.764,1493.0
53.0,1.0,1.0,1.0,0.765,1495.0
53.0,1.0,1.0,1.0,0.766,1498.0
53.0,1.0,1.0,1.0,0.768,1500.0
53.0,1.0,1.0,1.0,0.769,1503.0
53.0,1.0,1.0,1.0,0.77,1505.0
53.0,1.0,1.0,1.0,0.771,1508.0
53.0,1.0,1.0,1.0,0.773,1510.0
53.0,1.0,1.0,1.0,0.774,1515.0
53.0,1.0,1.0,1.0,0.775,1518.0
53.0,1.0,1.0,1.0,0.776,1520.0
53.0,1.0,1.0,1.0,0.778,1525.0
53.0,1.0,1.0,1.0,0.779,1528.0
53.0,1.0,1.0,1.0,0.78,1530.0
53.0,1.0,1.0,1.0,0.781,1533.0
53.0,1.0,1.0,1.0,0.783,1535.0
53.0,1.0,1.0,1.0,0.784,1538.0
53.0,1.0,1.0,1.0,0.785,1540.0
53.0,1.0,1.0,1.0,0.786,1543.0
53.0,1.0,1.0,1.0,0.788,1545.0
53.0,1.0,1.0,1.0,0.789,1548.0
53.0,1.0,1.0,1.0,0.79,1550.0
53.0,1.0,1.0,1.0,0.791,1553.0
53.0,1.0,1.0,1.0,0.793,1555.0
53.0,1.0,1.0,1.0,0.794,1560.0
53.0,1.0,1.0,1.0,0.795,1563.0
53.0,1.0,1.0,1.0,0.796,1565.0
53.0,1.0,1.0,1.0,0.798,1570.0
53.0,1.0,1.0,1.0,0.799,1573.0
53.0,1.0,1.0,1.0,0.8,1575.0
53.0,1.0,1.0,1.0,0.801,1578.0
53.0,1.0,1.0,1.0,0.803,1580.0
53.0,1.0,1.0,1.0,0.804,1583.0
53.0,1.0,1.0,1.0,0.805,1585.0
53.0,1.0,1.0,1.0,0.806,1588.0
53.0,1.0,1.0,1.0,0.808,1590.0
53.0,1.0,1.0,1.0,0.809,1593.0
53.0,1.0,1.0,1.0,0.81,1595.0
53.0,1.0,1.0,1.0,0.811,1598.0
53.0,1.0,1.0,1.0,0.813,1600.0
53.0,1.0,1.0,1.0,0.814,1605.0
53.0,1.0,1.0,1.0,0.815,1608.0
53.0,1.0,1.0,1.0,0.816,1610.0
53.0,1.0,1.0,1.0,0.818,1615.0
53.0,1.0,1.0,1.0,0.819,1618.0
53.0,1.0,1.0,1.0,0.82,1620.0
53.0,1.0,1.0,1.0,0.821,1623.0
53.0,1.0,1.0,1.0,0.823,1625.0
53.0,1.0,1.0,1.0,0.824,1628.0
53.0,1.0,1.0,1.0,0.825,1630.0
53.0,1.0,1.0,1.0,0.826,1633.0
53.0,1.0,1.0,1.0,0.828,1635.0
53.0,1.0,1.0,1.0,0.829,1638.0
53.0,1.0,1.0,1.0,0.83,1640.0
53.0,1.0,1.0,1.0,0.831,1643.0
53.0,1.0,1.0,1.0,0.833,1645.0
53.0,1.0,1.0,1.0,0.834,1648.0
53.0,1.0,1.0,1.0,0.835,1650.0
53.0,1.0,1.0,1.0,0.836,1655.0
53.0,1.0,1.0,1.0,0.838,1658.0
53.0,1.0,1.0,1.0,0.839,1660.0
53.0,1.0,1.0,1.0,0.84,1663.0
53.0,1.0,1.0,1.0,0.841,1665.0
53.0,1.0,1.0,1.0,0.843,1668.0
53.0,1.0,1.0,1.0,0.844,1670.0
53.0,1.0,1.0,1.0,0.845,1670.0
53.0,1.0,1.0,1.0,0.846,1673.0
53.0,1.0,1.0,1.0,0.848,1675.0
53.0,1.0,1.0,1.0,0.849,1678.0
53.0,1.0,1.0,1.0,0.85,1680.0
53.0,1.0,1.0,1.0,0.851,1683.0
53.0,1.0,1.0,1.0,0.853,1688.0
53.0,1.0,1.0,1.0,0.854,1690.0
53.0,1.0,1.0,1.0,0.855,1695.0
53.0,1.0,1.0,1.0,0.856,1698.0
53.0,1.0,1.0,1.0,0.858,1700.0
53.0,1.0,1.0,1.0,0.859,1705.0
53.0,1.0,1.0,1.0,0.86,1708.0
53.0,1.0,1.0,1.0,0.861,1710.0
53.0,1.0,1.0,1.0,0.863,1713.0
53.0,1.0,1.0,1.0,0.864,1715.0
53.0,1.0,1.0,1.0,0.865,1715.0
53.0,1.0,1.0,1.0,0.866,1718.0
53.0,1.0,1.0,1.0,0.868,1720.0
53.0,1.0,1.0,1.0,0.869,1723.0
53.0,1.0,1.0,1.0,0.87,1725.0
53.0,1.0,1.0,1.0,0.871,1728.0
53.0,1.0,1.0,1.0,0.873,1730.0
53.0,1.0,1.0,1.0,0.874,1735.0
53.0,1.0,1.0,1.0,0.875,1738.0
53.0,1.0,1.0,1.0,0.876,1740.0
53.0,1.0,1.0,1.0,0.878,1745.0
53.0,1.0,1.0,1.0,0.879,1748.0
53.0,1.0,1.0,1.0,0.88,1750.0
53.0,1.0,1.0,1.0,0.881,1753.0
53.0,1.0,1.0,1.0,0.883,1755.0
53.0,1.0,1.0,1.0,0.884,1758.0
53.0,1.0,1.0,1.0,0.885,1760.0
53.0,1.0,1.0,1.0,0.886,1760.0
53.0,1.0,1.0,1.0,0.888,1763.0
53.0,1.0,1.0,1.0,0.889,1765.0
53.0,1.0,1.0,1.0,0.89,1768.0
53.0,1.0,1.0,1.0,0.891,1770.0
53.0,1.0,1.0,1.0,0.893,1775.0
53.0,1.0,1.0,1.0,0.894,1778.0
53.0,1.0,1.0,1.0,0.895,1780.0
53.0,1.0,1.0,1.0,0.896,1783.0
53.0,1.0,1.0,1.0,0.898,1785.0
53.0,1.0,1.0,1.0,0.899,1790.0
53.0,1.0,1.0,1.0,0.9,1793.0
53.0,1.0,1.0,1.0,0.901,1795.0
53.0,1.0,1.0,1.0,0.903,1798.0
53.0,1.0,1.0,1.0,0.904,1800.0
53.0,1.0,1.0,1.0,0.905,1800.0
53.0,1.0,1.0,1.0,0.906,1803.0
53.0,1.0,1.0,1.0,0.908,1805.0
53.0,1.0,1.0,1.0,0.909,1808.0
53.0,1.0,1.0,1.0,0.91,1810.0
53.0,1.0,1.0,1.0,0.911,1813.0
53.0,1.0,1.0,1.0,0.913,1815.0
53.0,1.0,1.0,1.0,0.914,1820.0
53.0,1.0,1.0,1.0,0.915,1823.0
53.0,1.0,1.0,1.0,0.916,1825.0
53.0,1.0,1.0,1.0,0.918,1830.0
53.0,1.0,1.0,1.0,0.919,1833.0
53.0,1.0,1.0,1.0,0.92,1835.0
53.0,1.0,1.0,1.0,0.921,1838.0
53.0,1.0,1.0,1.0,0.923,1840.0
53.0,1.0,1.0,1.0,0.924,1840.0
53.0,1.0,1.0,1.0,0.925,1843.0
53.0,1.0,1.0,1.0,0.926,1845.0
53.0,1.0,1.0,1.0,0.928,1845.0
53.0,1.0,1.0,1.0,0.929,1848.0
53.0,1.0,1.0,1.0,0.93,1850.0
53.0,1.0,1.0,1.0,0.931,1853.0
53.0,1.0,1.0,1.0,0.933,1855.0
53.0,1.0,1.0,1.0,0.934,1860.0
53.0,1.0,1.0,1.0,0.935,1863.0
53.0,1.0,1.0,1.0,0.936,1865.0
53.0,1.0,1.0,1.0,0.938,1870.0
53.0,1.0,1.0,1.0,0.939,1873.0
53.0,1.0,1.0,1.0,0.94,1875.0
53.0,1.0,1.0,1.0,0.941,1878.0
53.0,1.0,1.0,1.0,0.943,1880.0
53.0,1.0,1.0,1.0,0.944,1883.0
53.0,1.0,1.0,1.0,0.945,1885.0
53.0,1.0,1.0,1.0,0.946,1885.0
53.0,1.0,1.0,1.0,0.948,1888.0
53.0,1.0,1.0,1.0,0.949,1890.0
53.0,1.0,1.0,1.0,0.95,1893.0
53.0,1.0,1.0,1.0,0.951,1895.0
53.0,1.0,1.0,1.0,0.953,1898.0
53.0,1.0,1.0,1.0,0.954,1900.0
53.0,1.0,1.0,1.0,0.955,1905.0
53.0,1.0,1.0,1.0,0.956,1908.0
53.0,1.0,1.0,1.0,0.958,1910.0
53.0,1.0,1.0,1.0,0.959,1913.0
53.0,1.0,1.0,1.0,0.96,1915.0
53.0,1.0,1.0,1.0,0.961,1918.0
53.0,1.0,1.0,1.0,0.963,1920.0
53.0,1.0,1.0,1.0,0.964,1923.0
53.0,1.0,1.0,1.0,0.965,1925.0
53.0,1.0,1.0,1.0,0.966,1925.0
53.0,1.0,1.0,1.0,0.968,1928.0
53.0,1.0,1.0,1.0,0.969,1930.0
53.0,1.0,1.0,1.0,0.97,1933.0
53.0,1.0,1.0,1.0,0.971,1935.0
53.0,1.0,1.0,1.0,0.973,1938.0
53.0,1.0,1.0,1.0,0.974,1940.0
53.0,1.0,1.0,1.0,0.975,1943.0
53.0,1.0,1.0,1.0,0.976,1945.0
53.0,1.0,1.0,1.0,0.978,1948.0
53.0,1.0,1.0,1.0,0.979,1950.0
53.0,1.0,1.0,1.0,0.98,1953.0
53.0,1.0,1.0,1.0,0.981,1955.0
53.0,1.0,1.0,1.0,0.983,1958.0
53.0,1.0,1.0,1.0,0.984,1960.0
53.0,1.0,1.0,1.0,0.985,1960.0
53.0,1.0,1.0,1.0,0.986,1963.0
53.0,1.0,1.0,1.0,0.988,1965.0
53.0,1.0,1.0,1.0,0.989,1968.0
53.0,1.0,1.0,1.0,0.99,1970.0
53.0,1.0,1.0,1.0,0.991,1973.0
53.0,1.0,1.0,1.0,0.993,1975.0
53.0,1.0,1.0,1.0,0.994,1978.0
53.0,1.0,1.0,1.0,0.995,1980.0
53.0,1.0,1.0,1.0,0.996,1983.0
53.0,1.0,1.0,1.0,0.998,1985.0
53.0,1.0,1.0,1.0,0.999,1988.0
53,1,1,1,1,1990
53.0,1.0,1.0,1.0,1.001,1993.0
53.0,1.0,1.0,1.0,1.003,1995.0
53.0,1.0,1.0,1.0,1.004,1998.0
53.0,1.0,1.0,1.0,1.005,2000.0
53.0,1.0,1.0,1.0,1.006,2003.0
53.0,1.0,1.0,1.0,1.008,2005.0
53.0,1.0,1.0,1.0,1.009,2008.0
53.0,1.0,1.0,1.0,1.01,2010.0
53.0,1.0,1.0,1.0,1.011,2013.0
53.0,1.0,1.0,1.0,1.013,2015.0
53.0,1.0,1.0,1.0,1.014,2018.0
53.0,1.0,1.0,1.0,1.015,2020.0
53.0,1.0,1.0,1.0,1.016,2025.0
53.0,1.0,1.0,1.0,1.018,2028.0
53.0,1.0,1.0,1.0,1.019,2030.0
53.0,1.0,1.0,1.0,1.02,2033.0
53.0,1.0,1.0,1.0,1.021,2035.0
53.0,1.0,1.0,1.0,1.023,2035.0
53.0,1.0,1.0,1.0,1.024,2035.0
53.0,1.0,1.0,1.0,1.025,2038.0
53.0,1.0,1.0,1.0,1.026,2040.0
53.0,1.0,1.0,1.0,1.028,2040.0
53.0,1.0,1.0,1.0,1.029,2040.0
53.0,1.0,1.0,1.0,1.03,2043.0
53.0,1.0,1.0,1.0,1.031,2045.0
53.0,1.0,1.0,1.0,1.033,2048.0
53.0,1.0,1.0,1.0,1.034,2050.0
53.0,1.0,1.0,1.0,1.035,2053.0
53.0,1.0,1.0,1.0,1.036,2055.0
53.0,1.0,1.0,1.0,1.038,2058.0
53.0,1.0,1.0,1.0,1.039,2060.0
53.0,1.0,1.0,1.0,1.04,2063.0
53.0,1.0,1.0,1.0,1.041,2065.0
53.0,1.0,1.0,1.0,1.043,2068.0
53.0,1.0,1.0,1.0,1.044,2070.0
53.0,1.0,1.0,1.0,1.045,2073.0
53.0,1.0,1.0,1.0,1.046,2075.0
53.0,1.0,1.0,1.0,1.048,2078.0
53.0,1.0,1.0,1.0,1.049,2080.0
53.0,1.0,1.0,1.0,1.05,2083.0
53.0,1.0,1.0,1.0,1.051,2085.0
53.0,1.0,1.0,1.0,1.053,2088.0
53.0,1.0,1.0,1.0,1.054,2090.0
53.0,1.0,1.0,1.0,1.055,2095.0
53.0,1.0,1.0,1.0,1.056,2098.0
53.0,1.0,1.0,1.0,1.058,2100.0
53.0,1.0,1.0,1.0,1.059,2103.0
53.0,1.0,1.0,1.0,1.06,2105.0
53.0,1.0,1.0,1.0,1.061,2108.0
53.0,1.0,1.0,1.0,1.063,2110.0
53.0,1.0,1.0,1.0,1.064,2110.0
53.0,1.0,1.0,1.0,1.065,2113.0
53.0,1.0,1.0,1.0,1.066,2115.0
53.0,1.0,1.0,1.0,1.068,2115.0
53.0,1.0,1.0,1.0,1.069,2118.0
53.0,1.0,1.0,1.0,1.07,2120.0
53.0,1.0,1.0,1.0,1.071,2123.0
53.0,1.0,1.0,1.0,1.073,2125.0
53.0,1.0,1.0,1.0,1.074,2128.0
53.0,1.0,1.0,1.0,1.075,2130.0
53.0,1.0,1.0,1.0,1.076,2133.0
53.0,1.0,1.0,1.0,1.078,2135.0
53.0,1.0,1.0,1.0,1.079,2138.0
53.0,1.0,1.0,1.0,1.08,2140.0
53.0,1.0,1.0,1.0,1.081,2143.0
53.0,1.0,1.0,1.0,1.083,2143.0
53.0,1.0,1.0,1.0,1.084,2145.0
53.0,1.0,1.0,1.0,1.085,2145.0
53.0,1.0,1.0,1.0,1.086,2148.0
53.0,1.0,1.0,1.0,1.088,2150.0
53.0,1.0,1.0,1.0,1.089,2150.0
53.0,1.0,1.0,1.0,1.09,2153.0
53.0,1.0,1.0,1.0,1.091,2155.0
53.0,1.0,1.0,1.0,1.093,2158.0
53.0,1.0,1.0,1.0,1.094,2160.0
53.0,1.0,1.0,1.0,1.095,2165.0
53.0,1.0,1.0,1.0,1.096,2168.0
53.0,1.0,1.0,1.0,1.098,2170.0
53.0,1.0,1.0,1.0,1.099,2173.0
53.0,1.0,1.0,1.0,1.1,2175.0
53.0,1.0,1.0,1.0,1.101,2175.0
53.0,1.0,1.0,1.0,1.103,2178.0
53.0,1.0,1.0,1.0,1.104,2180.0
53.0,1.0,1.0,1.0,1.105,2180.0
53.0,1.0,1.0,1.0,1.106,2180.0
53.0,1.0,1.0,1.0,1.108,2183.0
53.0,1.0,1.0,1.0,1.109,2185.0
53.0,1.0,1.0,1.0,1.11,2185.0
53.0,1.0,1.0,1.0,1.111,2188.0
53.0,1.0,1.0,1.0,1.113,2190.0
53.0,1.0,1.0,1.0,1.114,2193.0
53.0,1.0,1.0,1.0,1.115,2195.0
53.0,1.0,1.0,1.0,1.116,2195.0
53.0,1.0,1.0,1.0,1.118,2198.0
53.0,1.0,1.0,1.0,1.119,2200.0
53.0,1.0,1.0,1.0,1.12,2203.0
53.0,1.0,1.0,1.0,1.121,2205.0
53.0,1.0,1.0,1.0,1.123,2208.0
53.0,1.0,1.0,1.0,1.124,2210.0
53.0,1.0,1.0,1.0,1.125,2213.0
53.0,1.0,1.0,1.0,1.126,2215.0
53.0,1.0,1.0,1.0,1.128,2218.0
53.0,1.0,1.0,1.0,1.129,2220.0
53.0,1.0,1.0,1.0,1.13,2223.0
53.0,1.0,1.0,1.0,1.131,2225.0
53.0,1.0,1.0,1.0,1.133,2225.0
53.0,1.0,1.0,1.0,1.134,2228.0
53.0,1.0,1.0,1.0,1.135,2230.0
53.0,1.0,1.0,1.0,1.136,2230.0
53.0,1.0,1.0,1.0,1.138,2233.0
53.0,1.0,1.0,1.0,1.139,2233.0
53.0,1.0,1.0,1.0,1.14,2235.0
53.0,1.0,1.0,1.0,1.141,2238.0
53.0,1.0,1.0,1.0,1.143,2240.0
53.0,1.0,1.0,1.0,1.144,2240.0
53.0,1.0,1.0,1.0,1.145,2243.0
53.0,1.0,1.0,1.0,1.146,2245.0
53.0,1.0,1.0,1.0,1.148,2245.0
53.0,1.0,1.0,1.0,1.149,2248.0
53.0,1.0,1.0,1.0,1.15,2250.0
53.0,1.0,1.0,1.0,1.151,2253.0
53.0,1.0,1.0,1.0,1.153,2255.0
53.0,1.0,1.0,1.0,1.154,2258.0
53.0,1.0,1.0,1.0,1.155,2260.0
53.0,1.0,1.0,1.0,1.156,2260.0
53.0,1.0,1.0,1.0,1.158,2263.0
53.0,1.0,1.0,1.0,1.159,2265.0
53.0,1.0,1.0,1.0,1.16,2268.0
53.0,1.0,1.0,1.0,1.161,2270.0
53.0,1.0,1.0,1.0,1.163,2273.0
53.0,1.0,1.0,1.0,1.164,2275.0
53.0,1.0,1.0,1.0,1.165,2278.0
53.0,1.0,1.0,1.0,1.166,2280.0
53.0,1.0,1.0,1.0,1.168,2283.0
53.0,1.0,1.0,1.0,1.169,2285.0
53.0,1.0,1.0,1.0,1.17,2288.0
53.0,1.0,1.0,1.0,1.171,2288.0
53.0,1.0,1.0,1.0,1.173,2285.0
53.0,1.0,1.0,1.0,1.174,2285.0
53.0,1.0,1.0,1.0,1.175,2285.0
53.0,1.0,1.0,1.0,1.176,2283.0
53.0,1.0,1.0,1.0,1.178,2283.0
53.0,1.0,1.0,1.0,1.179,2280.0
53.0,1.0,1.0,1.0,1.18,2280.0
53.0,1.0,1.0,1.0,1.181,2255.0
53.0,1.0,1.0,1.0,1.183,2230.0
53.0,1.0,1.0,1.0,1.184,2205.0
53.0,1.0,1.0,1.0,1.185,2180.0
53.0,1.0,1.0,1.0,1.186,2158.0
53.0,1.0,1.0,1.0,1.188,2133.0
53.0,1.0,1.0,1.0,1.189,2108.0
53.0,1.0,1.0,1.0,1.19,2083.0
53.0,1.0,1.0,1.0,1.191,2075.0
53.0,1.0,1.0,1.0,1.193,2068.0
53.0,1.0,1.0,1.0,1.194,2060.0
53.0,1.0,1.0,1.0,1.195,2055.0
53.0,1.0,1.0,1.0,1.196,2048.0
53.0,1.0,1.0,1.0,1.198,2040.0
53.0,1.0,1.0,1.0,1.199,2033.0
53.0,1.0,1.0,1.0,1.2,2025.0
54,1,1,1,0,158
54.0,1.0,1.0,1.0,0.001,160.0
54.0,1.0,1.0,1.0,0.002,164.0
54.0,1.0,1.0,1.0,0.003,167.0
54.0,1.0,1.0,1.0,0.004,171.0
54.0,1.0,1.0,1.0,0.005,176.0
54.0,1.0,1.0,1.0,0.006,182.0
54.0,1.0,1.0,1.0,0.007,187.0
54.0,1.0,1.0,1.0,0.008,191.0
54.0,1.0,1.0,1.0,0.009,196.0
54.0,1.0,1.0,1.0,0.01,202.0
54.0,1.0,1.0,1.0,0.011,207.0
54.0,1.0,1.0,1.0,0.012,213.0
54.0,1.0,1.0,1.0,0.013,218.0
54.0,1.0,1.0,1.0,0.014,222.0
54.0,1.0,1.0,1.0,0.015,227.0
54.0,1.0,1.0,1.0,0.016,231.0
54.0,1.0,1.0,1.0,0.017,236.0
54.0,1.0,1.0,1.0,0.018,242.0
54.0,1.0,1.0,1.0,0.019,246.0
54.0,1.0,1.0,1.0,0.02,251.0
54.0,1.0,1.0,1.0,0.021,256.0
54.0,1.0,1.0,1.0,0.022,260.0
54.0,1.0,1.0,1.0,0.023,266.0
54.0,1.0,1.0,1.0,0.024,269.0
54.0,1.0,1.0,1.0,0.025,275.0
54.0,1.0,1.0,1.0,0.026,278.0
54.0,1.0,1.0,1.0,0.027,282.0
54.0,1.0,1.0,1.0,0.028,286.0
54.0,1.0,1.0,1.0,0.029,289.0
54.0,1.0,1.0,1.0,0.03,293.0
54.0,1.0,1.0,1.0,0.031,296.0
54.0,1.0,1.0,1.0,0.032,300.0
54.0,1.0,1.0,1.0,0.033,304.0
54.0,1.0,1.0,1.0,0.034,306.0
54.0,1.0,1.0,1.0,0.035,311.0
54.0,1.0,1.0,1.0,0.036,313.0
54.0,1.0,1.0,1.0,0.037,316.0
54.0,1.0,1.0,1.0,0.038,320.0
54.0,1.0,1.0,1.0,0.039,324.0
54.0,1.0,1.0,1.0,0.04,326.0
54.0,1.0,1.0,1.0,0.041,329.0
54.0,1.0,1.0,1.0,0.042,333.0
54.0,1.0,1.0,1.0,0.043,335.0
54.0,1.0,1.0,1.0,0.044,338.0
54.0,1.0,1.0,1.0,0.045,342.0
54.0,1.0,1.0,1.0,0.046,344.0
54.0,1.0,1.0,1.0,0.047,347.0
54.0,1.0,1.0,1.0,0.048,351.0
54.0,1.0,1.0,1.0,0.049,353.0
54.0,1.0,1.0,1.0,0.05,356.0
54.0,1.0,1.0,1.0,0.051,360.0
54.0,1.0,1.0,1.0,0.052,362.0
54.0,1.0,1.0,1.0,0.053,366.0
54.0,1.0,1.0,1.0,0.054,367.0
54.0,1.0,1.0,1.0,0.055,371.0
54.0,1.0,1.0,1.0,0.056,373.0
54.0,1.0,1.0,1.0,0.057,376.0
54.0,1.0,1.0,1.0,0.058,378.0
54.0,1.0,1.0,1.0,0.059,382.0
54.0,1.0,1.0,1.0,0.06,386.0
54.0,1.0,1.0,1.0,0.061,387.0
54.0,1.0,1.0,1.0,0.062,391.0
54.0,1.0,1.0,1.0,0.063,393.0
54.0,1.0,1.0,1.0,0.064,396.0
54.0,1.0,1.0,1.0,0.065,398.0
54.0,1.0,1.0,1.0,0.066,402.0
54.0,1.0,1.0,1.0,0.067,404.0
54.0,1.0,1.0,1.0,0.068,407.0
54.0,1.0,1.0,1.0,0.069,409.0
54.0,1.0,1.0,1.0,0.07,413.0
54.0,1.0,1.0,1.0,0.071,415.0
54.0,1.0,1.0,1.0,0.072,416.0
54.0,1.0,1.0,1.0,0.073,420.0
54.0,1.0,1.0,1.0,0.074,424.0
54.0,1.0,1.0,1.0,0.075,426.0
54.0,1.0,1.0,1.0,0.076,427.0
54.0,1.0,1.0,1.0,0.077,431.0
54.0,1.0,1.0,1.0,0.078,433.0
54.0,1.0,1.0,1.0,0.079,436.0
54.0,1.0,1.0,1.0,0.08,438.0
54.0,1.0,1.0,1.0,0.081,440.0
54.0,1.0,1.0,1.0,0.082,444.0
54.0,1.0,1.0,1.0,0.083,447.0
54.0,1.0,1.0,1.0,0.084,449.0
54.0,1.0,1.0,1.0,0.085,453.0
54.0,1.0,1.0,1.0,0.086,455.0
54.0,1.0,1.0,1.0,0.087,456.0
54.0,1.0,1.0,1.0,0.088,460.0
54.0,1.0,1.0,1.0,0.089,462.0
54.0,1.0,1.0,1.0,0.09,464.0
54.0,1.0,1.0,1.0,0.091,467.0
54.0,1.0,1.0,1.0,0.092,469.0
54.0,1.0,1.0,1.0,0.093,471.0
54.0,1.0,1.0,1.0,0.094,475.0
54.0,1.0,1.0,1.0,0.095,476.0
54.0,1.0,1.0,1.0,0.096,480.0
54.0,1.0,1.0,1.0,0.097,482.0
54.0,1.0,1.0,1.0,0.098,484.0
54.0,1.0,1.0,1.0,0.099,487.0
54.0,1.0,1.0,1.0,0.1,489.0
54.0,1.0,1.0,1.0,0.101,493.0
54.0,1.0,1.0,1.0,0.102,495.0
54.0,1.0,1.0,1.0,0.103,496.0
54.0,1.0,1.0,1.0,0.104,500.0
54.0,1.0,1.0,1.0,0.105,502.0
54.0,1.0,1.0,1.0,0.106,504.0
54.0,1.0,1.0,1.0,0.107,507.0
54.0,1.0,1.0,1.0,0.108,509.0
54.0,1.0,1.0,1.0,0.109,511.0
54.0,1.0,1.0,1.0,0.11,515.0
54.0,1.0,1.0,1.0,0.111,517.0
54.0,1.0,1.0,1.0,0.112,518.0
54.0,1.0,1.0,1.0,0.113,522.0
54.0,1.0,1.0,1.0,0.114,524.0
54.0,1.0,1.0,1.0,0.115,526.0
54.0,1.0,1.0,1.0,0.116,529.0
54.0,1.0,1.0,1.0,0.117,531.0
54.0,1.0,1.0,1.0,0.118,533.0
54.0,1.0,1.0,1.0,0.119,537.0
54.0,1.0,1.0,1.0,0.12,538.0
54.0,1.0,1.0,1.0,0.121,540.0
54.0,1.0,1.0,1.0,0.122,542.0
54.0,1.0,1.0,1.0,0.123,546.0
54.0,1.0,1.0,1.0,0.124,547.0
54.0,1.0,1.0,1.0,0.125,549.0
54.0,1.0,1.0,1.0,0.126,553.0
54.0,1.0,1.0,1.0,0.127,555.0
54.0,1.0,1.0,1.0,0.128,557.0
54.0,1.0,1.0,1.0,0.129,558.0
54.0,1.0,1.0,1.0,0.13,560.0
54.0,1.0,1.0,1.0,0.131,564.0
54.0,1.0,1.0,1.0,0.132,566.0
54.0,1.0,1.0,1.0,0.133,567.0
54.0,1.0,1.0,1.0,0.134,571.0
54.0,1.0,1.0,1.0,0.135,573.0
54.0,1.0,1.0,1.0,0.136,575.0
54.0,1.0,1.0,1.0,0.137,577.0
54.0,1.0,1.0,1.0,0.138,580.0
54.0,1.0,1.0,1.0,0.139,582.0
54.0,1.0,1.0,1.0,0.14,584.0
54.0,1.0,1.0,1.0,0.141,586.0
54.0,1.0,1.0,1.0,0.142,589.0
54.0,1.0,1.0,1.0,0.143,591.0
54.0,1.0,1.0,1.0,0.144,593.0
54.0,1.0,1.0,1.0,0.145,597.0
54.0,1.0,1.0,1.0,0.146,598.0
54.0,1.0,1.0,1.0,0.147,600.0
54.0,1.0,1.0,1.0,0.148,602.0
54.0,1.0,1.0,1.0,0.149,604.0
54.0,1.0,1.0,1.0,0.15,606.0
54.0,1.0,1.0,1.0,0.151,607.0
54.0,1.0,1.0,1.0,0.152,611.0
54.0,1.0,1.0,1.0,0.153,613.0
54.0,1.0,1.0,1.0,0.154,615.0
54.0,1.0,1.0,1.0,0.155,617.0
